-82.010671,32.183124
-82.010076,32.183534
-82.009407,32.183902
-82.009086,32.18388
-82.008853,32.183754
-82.008848,32.183732
-82.008811,32.183551
-82.008851,32.183455
-82.009623,32.183114
-82.010206,32.182817
-82.01029,32.182884
-82.010671,32.183124
-90.76794,43.447401
-90.767521,43.447404
-90.767516,43.446994
-90.767934,43.446982
-90.76794,43.447401
-89.035068,41.066497
-89.035043,41.066828
-89.035036,41.066939
-89.035011,41.067283
-89.034997,41.067477
-89.034155,41.067468
-89.03381,41.067465
-89.033326,41.067487
-89.031874,41.067554
-89.031838,41.067556
-89.031803,41.06711
-89.031766,41.066639
-89.031725,41.066115
-89.032613,41.066084
-89.033085,41.066069
-89.033199,41.066122
-89.033242,41.066142
-89.0333,41.066169
-89.033748,41.066252
-89.033919,41.066284
-89.034153,41.066275
-89.03459,41.06626
-89.034848,41.066327
-89.035076,41.066387
-89.035068,41.066497
-92.0713,32.50146
-92.070089,32.501383
-92.06957,32.50135
-92.069408,32.501361
-92.068923,32.501396
-92.06889,32.5014
-92.068765,32.501429
-92.06846,32.5015
-92.06801,32.50168
-92.06721,32.50213
-92.06702,32.502236
-92.06718,32.502757
-92.067332,32.50322
-92.067538,32.50335
-92.067727,32.503434
-92.067855,32.50355
-92.067848,32.503624
-92.067632,32.505901
-92.067593,32.506314
-92.067394,32.508422
-92.067392,32.508443
-92.067337,32.509027
-92.067287,32.509238
-92.067226,32.509588
-92.067137,32.510101
-92.067144,32.510277
-92.067118,32.51048
-92.067014,32.510854
-92.066939,32.511277
-92.066847,32.5118
-92.066839,32.511842
-92.066833,32.511889
-92.066813,32.512053
-92.066758,32.512349
-92.066657,32.512905
-92.066592,32.513422
-92.066553,32.513648
-92.066495,32.513866
-92.066469,32.513967
-92.066408,32.514374
-92.066369,32.514629
-92.066275,32.515264
-92.066245,32.515397
-92.066229,32.515473
-92.0662,32.515653
-92.066182,32.515759
-92.06613,32.516081
-92.066113,32.516188
-92.066054,32.516546
-92.065983,32.516804
-92.065989,32.517029
-92.06597,32.517117
-92.065906,32.517797
-92.065493,32.517845
-92.065507,32.517909
-92.065489,32.518034
-92.064705,32.51804
-92.06387,32.51805
-92.063643,32.518056
-92.063514,32.51806
-92.0625,32.51809
-92.062354,32.518092
-92.061571,32.518103
-92.061509,32.518103
-92.061325,32.518106
-92.061264,32.518108
-92.061038,32.51811
-92.060363,32.51812
-92.060138,32.518124
-92.05989,32.518127
-92.05968,32.51813
-92.059149,32.518141
-92.058903,32.518148
-92.05841,32.51816
-92.058366,32.51816
-92.056755,32.518192
-92.056578,32.518196
-92.056219,32.518204
-92.055707,32.518214
-92.05493,32.51823
-92.054171,32.518241
-92.05366,32.51825
-92.052417,32.518268
-92.05048,32.5183
-92.04893,32.51835
-92.048692,32.518369
-92.04831,32.5184
-92.04791,32.51845
-92.047465,32.518547
-92.04745,32.51855
-92.0469,32.51871
-92.046865,32.518723
-92.04611,32.51903
-92.04531,32.51951
-92.045206,32.519584
-92.0447,32.51995
-92.044633,32.519996
-92.044431,32.520139
-92.044365,32.520187
-92.044291,32.520238
-92.044072,32.520401
-92.044,32.520455
-92.043881,32.520542
-92.043526,32.520805
-92.043408,32.520894
-92.042741,32.521386
-92.04228,32.52173
-92.04091,32.52273
-92.040733,32.522855
-92.04006,32.52334
-92.039539,32.523719
-92.037979,32.524858
-92.037459,32.525238
-92.037385,32.525135
-92.036214,32.525993
-92.032395,32.528796
-92.031122,32.529732
-92.03102,32.529753
-92.030717,32.529821
-92.03068,32.52983
-92.030617,32.529846
-92.030389,32.529834
-92.029707,32.5298
-92.02948,32.529789
-92.029761,32.529705
-92.030606,32.529454
-92.03062,32.529449
-92.030888,32.529371
-92.029566,32.526493
-92.027228,32.521398
-92.023505,32.52254
-92.021506,32.523156
-92.021429,32.52318
-92.020963,32.522302
-92.020855,32.521988
-92.020592,32.521221
-92.020534,32.521051
-92.020531,32.521042
-92.020739,32.520798
-92.022629,32.519216
-92.022816,32.519059
-92.029046,32.513841
-92.031124,32.512103
-92.030666,32.511933
-92.029375,32.511405
-92.029083,32.511279
-92.02894,32.511218
-92.028707,32.511146
-92.028142,32.510613
-92.027993,32.510415
-92.02785,32.510266
-92.027344,32.509826
-92.026546,32.509051
-92.025489,32.50805
-92.025379,32.507907
-92.02521,32.507736
-92.025035,32.507582
-92.024255,32.506836
-92.024211,32.506795
-92.024095,32.506652
-92.023958,32.506509
-92.02377,32.506355
-92.023076,32.505706
-92.022979,32.505563
-92.022895,32.505382
-92.023005,32.505226
-92.022519,32.505155
-92.023095,32.504523
-92.022032,32.504399
-92.02224,32.50437
-92.02238,32.50438
-92.02245,32.5044
-92.022726,32.504252
-92.023224,32.503745
-92.023194,32.503656
-92.022725,32.502865
-92.02251,32.50266
-92.02132,32.5015
-92.02117,32.50139
-92.02051,32.50115
-92.020512,32.500771
-92.02052,32.49971
-92.020522,32.499636
-92.02053,32.49938
-92.02055,32.49926
-92.02062,32.49903
-92.020628,32.498936
-92.02064,32.49882
-92.02065,32.4984
-92.02064,32.49799
-92.020634,32.497933
-92.02061,32.49769
-92.02061,32.4976
-92.02091,32.49763
-92.021961,32.497695
-92.02218,32.49771
-92.02574,32.49798
-92.026013,32.497999
-92.02702,32.49807
-92.027365,32.498098
-92.02926,32.49825
-92.03136,32.4984
-92.03229,32.49848
-92.032726,32.4985
-92.03294,32.49851
-92.03925,32.49901
-92.04053,32.49909
-92.04141,32.49917
-92.0461,32.49953
-92.04828,32.49971
-92.048809,32.499744
-92.050102,32.499828
-92.05075,32.49987
-92.05227,32.5
-92.05316,32.50009
-92.05411,32.50016
-92.05417,32.500163
-92.05422,32.500165
-92.054373,32.500172
-92.054424,32.500176
-92.054424,32.500144
-92.054426,32.500048
-92.054427,32.500017
-92.054913,32.500053
-92.056373,32.500163
-92.056669,32.500187
-92.056744,32.500364
-92.056811,32.500369
-92.0569,32.50038
-92.057012,32.500386
-92.05708,32.50039
-92.057113,32.500391
-92.057214,32.500399
-92.057248,32.500402
-92.057291,32.500136
-92.058921,32.500261
-92.062985,32.500573
-92.064618,32.500698
-92.06644,32.500839
-92.066447,32.500762
-92.06952,32.50099
-92.069826,32.501014
-92.0712,32.50112
-92.0713,32.50113
-92.0713,32.50146
-91.467172,31.547286
-91.466639,31.547381
-91.466527,31.546913
-91.466802,31.546839
-91.467082,31.546765
-91.467172,31.547286
-91.763811,32.3847
-91.763507,32.384698
-91.763501,32.3849
-91.763494,32.385135
-91.763067,32.385132
-91.763074,32.384365
-91.763823,32.384369
-91.763811,32.3847
-118.872849,34.086715
-118.872914,34.08843
-118.872833,34.088499
-118.872895,34.088885
-118.872804,34.08894
-118.872578,34.089009
-118.872362,34.089062
-118.872263,34.089076
-118.872313,34.089141
-118.872366,34.089156
-118.872425,34.089155
-118.872496,34.089138
-118.87263,34.089133
-118.87282,34.089133
-118.8729,34.089137
-118.872891,34.089839
-118.871947,34.089885
-118.870947,34.089933
-118.869381,34.089927
-118.862795,34.0899
-118.862238,34.089848
-118.856006,34.089269
-118.855911,34.087613
-118.855733,34.087467
-118.855352,34.087476
-118.85522,34.08748
-118.85464,34.087495
-118.854516,34.087496
-118.85442,34.08739
-118.854301,34.087236
-118.854235,34.087093
-118.854136,34.086801
-118.853997,34.086423
-118.853902,34.086367
-118.853787,34.086445
-118.853728,34.086485
-118.853728,34.086451
-118.853723,34.079751
-118.85372,34.075895
-118.853719,34.074292
-118.853718,34.073439
-118.846509,34.07343
-118.843355,34.073439
-118.843331,34.081441
-118.843325,34.08335
-118.843389,34.08351
-118.843405,34.083622
-118.843373,34.08383
-118.843245,34.084006
-118.843133,34.084118
-118.843165,34.08479
-118.843555,34.086173
-118.846656,34.084772
-118.846655,34.085482
-118.846524,34.085958
-118.845421,34.086257
-118.84275,34.086764
-118.843066,34.085781
-118.842887,34.085617
-118.841165,34.085862
-118.8412,34.087699
-118.841196,34.088716
-118.841184,34.091579
-118.841163,34.096722
-118.837997,34.09711
-118.837661,34.097062
-118.834178,34.097044
-118.833757,34.097042
-118.833337,34.097039
-118.832952,34.097037
-118.832791,34.097038
-118.832794,34.096848
-118.832811,34.09592
-118.832729,34.095952
-118.832523,34.096069
-118.83231,34.096219
-118.83216,34.096263
-118.832131,34.096263
-118.83199,34.096258
-118.831961,34.0962
-118.831912,34.096011
-118.83189,34.095885
-118.831886,34.095682
-118.831914,34.09536
-118.831963,34.09498
-118.831968,34.094795
-118.831946,34.094638
-118.831908,34.094491
-118.83184,34.094294
-118.83174,34.094043
-118.831675,34.093804
-118.831637,34.093523
-118.831612,34.093389
-118.831569,34.093302
-118.831513,34.093232
-118.831439,34.093173
-118.831347,34.093134
-118.831261,34.093122
-118.831135,34.09314
-118.830968,34.093193
-118.830771,34.093317
-118.830493,34.093484
-118.830223,34.093612
-118.829824,34.093759
-118.829607,34.093852
-118.829389,34.093914
-118.829216,34.093978
-118.82911,34.094052
-118.828947,34.094168
-118.828714,34.094285
-118.828414,34.094424
-118.828167,34.094486
-118.828015,34.094492
-118.827979,34.094514
-118.82778,34.094631
-118.829334,34.092097
-118.829577,34.089174
-118.829699,34.087708
-118.831599,34.087744
-118.832735,34.087765
-118.833468,34.087755
-118.835137,34.087758
-118.835188,34.085937
-118.832715,34.085941
-118.83186,34.08591
-118.827297,34.086059
-118.827183,34.089131
-118.824879,34.089198
-118.824341,34.089214
-118.824229,34.086431
-118.81915,34.086617
-118.818947,34.08641
-118.818954,34.086342
-118.819013,34.086249
-118.818974,34.086166
-118.818894,34.086068
-118.818829,34.085936
-118.818822,34.085859
-118.818848,34.085771
-118.818855,34.085672
-118.818789,34.085474
-118.818769,34.085337
-118.818921,34.085127
-118.818994,34.084957
-118.81904,34.084772
-118.819205,34.084578
-118.819321,34.084513
-118.819497,34.084462
-118.819381,34.084476
-118.819246,34.084525
-118.819073,34.084624
-118.818829,34.084742
-118.81862,34.084901
-118.818349,34.08514
-118.818195,34.085279
-118.81792,34.085469
-118.817858,34.085542
-118.817848,34.085585
-118.817874,34.085616
-118.817901,34.08564
-118.817939,34.085655
-118.818041,34.085725
-118.81811,34.085811
-118.818137,34.085873
-118.818142,34.085919
-118.818132,34.086
-118.818123,34.086093
-118.818147,34.086164
-118.818186,34.086254
-118.818274,34.086343
-118.818372,34.086409
-118.818403,34.086449
-118.818424,34.086536
-118.818452,34.086723
-118.818491,34.086882
-118.818493,34.086893
-118.816146,34.086108
-118.816043,34.085969
-118.815911,34.085725
-118.815862,34.085591
-118.815821,34.085451
-118.815794,34.085304
-118.815776,34.085145
-118.815783,34.084962
-118.815798,34.084767
-118.815863,34.084539
-118.815935,34.084343
-118.816031,34.084159
-118.816128,34.084027
-118.81629,34.083842
-118.816421,34.083716
-118.816584,34.083589
-118.81672,34.083504
-118.816808,34.083451
-118.817153,34.083244
-118.8174,34.083123
-118.817958,34.082804
-118.818394,34.082548
-118.818591,34.082398
-118.818754,34.082265
-118.818912,34.082112
-118.819065,34.081932
-118.81921,34.081711
-118.819352,34.081345
-118.819395,34.081171
-118.819418,34.080989
-118.819428,34.080765
-118.819413,34.080577
-118.819386,34.080392
-118.819344,34.080236
-118.819271,34.080064
-118.819155,34.079829
-118.819008,34.07963
-118.818839,34.079444
-118.818612,34.079223
-118.818401,34.079063
-118.818198,34.078945
-118.818,34.078849
-118.817841,34.078781
-118.817579,34.078711
-118.817335,34.078644
-118.816983,34.078541
-118.816693,34.078459
-118.816396,34.07837
-118.816129,34.078282
-118.815919,34.078189
-118.815755,34.078076
-118.815552,34.077919
-118.815399,34.077752
-118.815284,34.07761
-118.8152,34.077435
-118.815146,34.07727
-118.815103,34.077028
-118.815103,34.076968
-118.815101,34.076781
-118.815117,34.076241
-118.815119,34.075635
-118.815119,34.075522
-118.815165,34.075457
-118.815163,34.075326
-118.815117,34.075079
-118.81511,34.075045
-118.815039,34.074746
-118.814966,34.074574
-118.81483,34.07433
-118.814416,34.073815
-118.813765,34.073095
-118.813286,34.072566
-118.812847,34.072147
-118.812501,34.071755
-118.812187,34.07143
-118.812066,34.07126
-118.811973,34.071118
-118.811891,34.071039
-118.811883,34.070989
-118.811878,34.070633
-118.811927,34.069705
-118.811927,34.069675
-118.811927,34.069481
-118.811908,34.069326
-118.811859,34.069128
-118.811814,34.068978
-118.811681,34.068776
-118.811556,34.068616
-118.810472,34.06757
-118.810191,34.067302
-118.809848,34.06701
-118.809664,34.066884
-118.809493,34.066772
-118.808299,34.066075
-118.807934,34.065853
-118.80767,34.065662
-118.807333,34.0654
-118.807164,34.065239
-118.806973,34.065046
-118.806922,34.064995
-118.806753,34.064798
-118.806271,34.064206
-118.812148,34.064247
-118.81078,34.056213
-118.804779,34.056263
-118.802329,34.056235
-118.801511,34.056225
-118.801603,34.057365
-118.799769,34.057365
-118.799787,34.057111
-118.799728,34.056074
-118.798412,34.056075
-118.796928,34.056069
-118.793384,34.056072
-118.793301,34.053794
-118.796378,34.053798
-118.79764,34.053781
-118.798595,34.053782
-118.798749,34.052189
-118.797787,34.05219
-118.796522,34.052206
-118.790577,34.052204
-118.788731,34.052248
-118.788156,34.052262
-118.788187,34.051713
-118.788237,34.05084
-118.788186,34.050837
-118.788168,34.050834
-118.788106,34.0508
-118.788084,34.050734
-118.788079,34.050654
-118.788115,34.050509
-118.788203,34.050344
-118.788317,34.050163
-118.788364,34.050048
-118.788374,34.049985
-118.788397,34.049909
-118.788426,34.04986
-118.78844,34.046081
-118.788452,34.042734
-118.788735,34.040772
-118.789235,34.040801
-118.789927,34.04081
-118.794074,34.040865
-118.794007,34.039929
-118.794315,34.039844
-118.794322,34.039823
-118.794448,34.039659
-118.794448,34.039582
-118.794435,34.039477
-118.794448,34.039373
-118.794468,34.039262
-118.794495,34.039149
-118.794779,34.038539
-118.79488,34.038494
-118.79512,34.038517
-118.795199,34.038612
-118.795432,34.038694
-118.795782,34.03881
-118.795948,34.038891
-118.796167,34.038888
-118.796451,34.038773
-118.796661,34.038742
-118.796881,34.038707
-118.797176,34.038819
-118.79733,34.038943
-118.797776,34.039154
-118.797927,34.039332
-118.798398,34.038789
-118.79871,34.03844
-118.798768,34.038376
-118.799277,34.037808
-118.799885,34.037122
-118.799915,34.037088
-118.799981,34.036995
-118.800158,34.036748
-118.800325,34.036448
-118.800431,34.036128
-118.800471,34.035868
-118.800493,34.035455
-118.800477,34.035382
-118.800431,34.03518
-118.800303,34.034922
-118.800122,34.03458
-118.799872,34.034308
-118.799538,34.034006
-118.798854,34.033498
-118.798772,34.033432
-118.798666,34.033347
-118.798898,34.032682
-118.800001,34.03325
-118.801005,34.032869
-118.803652,34.031313
-118.804348,34.030896
-118.805506,34.030195
-118.807537,34.028972
-118.807785,34.028786
-118.808405,34.028388
-118.809029,34.028687
-118.80914,34.02874
-118.810306,34.029299
-118.810939,34.029074
-118.811222,34.029421
-118.811486,34.029743
-118.812122,34.03016
-118.812248,34.03022
-118.814282,34.03116
-118.815441,34.032958
-118.818116,34.033146
-118.818153,34.033379
-118.818342,34.033753
-118.818983,34.033883
-118.819835,34.034056
-118.820393,34.034169
-118.822537,34.035224
-118.823841,34.034995
-118.824637,34.034855
-118.825904,34.0353
-118.827005,34.035706
-118.827166,34.035746
-118.829457,34.03651
-118.82937,34.037098
-118.830671,34.037671
-118.832968,34.038682
-118.833978,34.037199
-118.832466,34.035724
-118.83303,34.035167
-118.833148,34.035189
-118.837218,34.035952
-118.840998,34.034853
-118.841054,34.034996
-118.839972,34.035627
-118.840988,34.041216
-118.841425,34.043623
-118.845859,34.044302
-118.846375,34.044465
-118.846382,34.04454
-118.846387,34.044556
-118.846428,34.044699
-118.846521,34.044903
-118.846547,34.045013
-118.846508,34.045135
-118.846448,34.045271
-118.846376,34.04548
-118.846366,34.045528
-118.845995,34.045396
-118.844127,34.045398
-118.842548,34.046846
-118.843981,34.047912
-118.843913,34.048597
-118.846582,34.048601
-118.847271,34.048608
-118.846919,34.046656
-118.849852,34.046686
-118.849759,34.049148
-118.852879,34.049152
-118.860643,34.051652
-118.861329,34.053873
-118.861142,34.054008
-118.860877,34.054297
-118.860473,34.054891
-118.860138,34.055377
-118.859804,34.055872
-118.859749,34.05614
-118.859825,34.056567
-118.859944,34.057024
-118.859847,34.057295
-118.859588,34.057585
-118.859048,34.057155
-118.853548,34.056574
-118.85261,34.056601
-118.852709,34.056889
-118.85313,34.058114
-118.850194,34.058095
-118.849444,34.058112
-118.84895,34.057906
-118.848691,34.057895
-118.848489,34.057882
-118.848057,34.057922
-118.847094,34.058147
-118.846915,34.058207
-118.844395,34.058219
-118.844413,34.058167
-118.844461,34.057959
-118.844397,34.057863
-118.844317,34.057815
-118.843997,34.057975
-118.843645,34.058087
-118.84357,34.058223
-118.839873,34.058264
-118.839875,34.061069
-118.839875,34.061353
-118.839282,34.063208
-118.844016,34.063152
-118.848033,34.063105
-118.850095,34.063139
-118.858781,34.063776
-118.858566,34.072505
-118.858441,34.077648
-118.857747,34.077974
-118.857384,34.078119
-118.857387,34.07936
-118.857387,34.079605
-118.858258,34.081013
-118.858156,34.081491
-118.858058,34.082115
-118.858186,34.085741
-118.858814,34.085718
-118.862035,34.084677
-118.862237,34.084762
-118.862571,34.084868
-118.863207,34.085006
-118.863318,34.085005
-118.864172,34.084994
-118.868293,34.08569
-118.872943,34.085529
-118.872849,34.086715
-118.859464,34.086493
-118.85919,34.086483
-118.85883,34.086406
-118.859222,34.086834
-118.859252,34.086798
-118.859448,34.086518
-118.859464,34.086493
-84.777949,36.034669
-84.777308,36.034878
-84.776981,36.035033
-84.776304,36.03545
-84.776251,36.035484
-84.774745,36.036373
-84.774448,36.036537
-84.773936,36.036767
-84.772985,36.037152
-84.772072,36.037464
-84.771764,36.037557
-84.770943,36.03784
-84.770868,36.037868
-84.770402,36.03805
-84.770059,36.038213
-84.769597,36.03841
-84.769454,36.038485
-84.769044,36.038662
-84.768283,36.037973
-84.766001,36.035909
-84.765241,36.035222
-84.76381,36.033928
-84.75952,36.030046
-84.758091,36.028753
-84.757087,36.027845
-84.754078,36.025122
-84.753076,36.024215
-84.752469,36.023666
-84.750844,36.022196
-84.750649,36.02202
-84.750043,36.021472
-84.749943,36.021372
-84.748105,36.019688
-84.747521,36.019153
-84.745785,36.017563
-84.74228,36.014352
-84.741952,36.014052
-84.740338,36.012574
-84.739693,36.011983
-84.738043,36.010472
-84.737759,36.010215
-84.737111,36.009629
-84.736899,36.008167
-84.736312,36.004116
-84.736648,36.004093
-84.738122,36.003997
-84.739814,36.003904
-84.743292,36.003713
-84.744893,36.003625
-84.746405,36.003542
-84.746587,36.003542
-84.747814,36.003495
-84.748731,36.00346
-84.750202,36.001113
-84.750855,36.000072
-84.751785,35.998503
-84.752306,35.997627
-84.756386,35.999351
-84.756408,35.99936
-84.758088,36.000071
-84.758137,36.000079
-84.758197,36.00009
-84.758279,36.000056
-84.758326,36.000037
-84.758631,35.998952
-84.759545,35.995699
-84.759851,35.994615
-84.760291,35.99494
-84.761611,35.995915
-84.762051,35.996241
-84.762496,35.996552
-84.763833,35.997485
-84.764279,35.997797
-84.764586,35.998009
-84.765509,35.998645
-84.765817,35.998858
-84.765588,35.9991
-84.764904,35.999828
-84.764676,36.000071
-84.762629,36.002592
-84.762284,36.003018
-84.764033,36.004455
-84.762143,36.007682
-84.761095,36.009989
-84.760893,36.010616
-84.760299,36.012473
-84.759945,36.013722
-84.760096,36.013967
-84.760301,36.014301
-84.760351,36.014376
-84.760471,36.014562
